WS,fuel,fcrew,ccrew,depr,total
456.3903903903904,28245.09219330121,29798.915417377124,20962.814963483615,68873.4321753322,147880.25474949414
463.39639639639637,28122.536609114064,29667.556201894415,20873.952006643307,68405.78415965951,147069.8289773113
470.4024024024024,28142.296909517132,29451.850095225254,20721.585259062245,67971.82278552972,146287.55504933436
477.4084084084085,28181.378537199675,29229.56496866109,20564.10813914875,67548.5582934457,145523.60993845522
484.41441441441435,28053.067910385424,29113.935879842167,20486.34743404474,67112.39217082837,144765.7433951007
491.42042042042044,28095.95139422504,28897.312781026692,20332.74152070884,66707.03681000648,144033.04250596705
498.4264264264264,28123.81319535263,28693.95487983644,20188.851469853682,66310.30552934251,143316.92507438525
505.43243243243245,28022.19077949916,28573.593170899963,20107.004681744864,65902.74525240641,142605.5338845504
512.4384384384385,28053.635780655695,28375.277379394785,19966.56000102691,65522.0639455214,141917.5371065988
519.4444444444445,27942.79037387937,28267.382688425503,19893.65099195478,65132.35920798674,141236.18326224637
526.4504504504504,27993.55928290497,28064.585236040377,19749.572599416937,64766.92898311426,140574.64610147654
533.4564564564565,28029.910599676536,27874.131158916167,19614.54055453937,64409.19862401822,139927.7809371503
540.4624624624624,27942.607586311067,27761.55983269782,19537.701365779678,64042.41207106089,139284.28085584944
547.4684684684685,27981.7694897263,27575.66220701861,19405.80325974596,63698.16493666178,138661.39989315264
554.4744744744744,27884.517423930432,27474.67521694402,19337.30565090551,63346.13652421954,138042.6348159995
561.4804804804805,27941.65875478018,27284.393854206242,19201.895075421013,63014.70034818637,137442.6480325938
568.4864864864866,27849.57299551685,27185.876732536715,19134.969916198446,62676.39872151562,136846.81836576766
575.4924924924924,27893.834073931474,27008.53227758587,19008.96626615179,62356.90219259193,136268.23481026106
582.4984984984985,27821.509146958808,26903.90787093092,18937.24374811282,62031.36086629173,135694.0216322943
589.5045045045046,27867.9254265545,26730.64711189761,18814.0666970249,61723.05087319221,135135.69010866922
596.5105105105105,27785.148635726306,26636.71571538317,18750.07622808231,61409.49952720687,134581.44010639866
603.5165165165165,27833.72666177785,26467.332592657553,18629.58050995372,61111.964217825225,134042.60398221435
610.5225225225225,27769.353755892662,26367.460854527173,18560.95673192036,60809.18360719592,133506.9549495361
617.5285285285286,27819.789746211747,26201.886181847236,18443.105360961425,60521.6620065082,132986.44329552862
624.5345345345346,27744.83750642871,26112.199322921737,18381.86066078628,60229.569454895296,132468.46694503204
631.5405405405404,27811.125241218437,25942.435729114182,18260.711736990845,59951.31697555683,131965.5896828803
638.5465465465466,27739.510194090097,25854.78494849133,18200.79775319712,59668.842571868954,131463.9354676475
645.5525525525526,27670.73729441609,25767.867050477278,18141.317699581024,59392.10027647857,130972.02232095296
652.5585585585585,27725.161755877616,25610.643500867038,18029.261976578287,59126.7454945786,130491.81272790155
659.5645645645645,27672.979938971264,25518.103010386305,17965.434411195118,58858.315706332825,130014.8330668855
666.5705705705706,27728.900667133985,25364.282269787527,17855.751481301555,58601.39291919237,129550.32733741544
673.5765765765766,27665.94528293118,25281.111444756152,17798.73496183246,58341.632976931054,129087.42466645084
680.5825825825826,27605.379443167207,25198.608945794156,17742.121340655547,58086.7488574836,128632.8585871005
687.5885885885886,27663.14558361505,25049.108991888912,17635.444010241954,57840.96373081416,128188.66231656008
694.5945945945946,27618.08147648457,24961.177926686698,17574.655541900825,57592.97101668484,127746.88596175693
701.6006006006006,27562.041042187924,24881.0902044108,17519.61148481885,57349.95758883266,127312.70032025024
708.6066066066065,27621.368173675994,24735.780101952856,17415.858840580357,57114.4359908978,126887.44310710701
715.6126126126127,27567.59399230496,24657.339656398224,17361.909320755334,56878.314795791164,126465.15776524969
722.6186186186186,27528.37546176739,24572.61987261252,17303.217564491304,56645.630982633986,126049.8438815052
