WS,fuel,fcrew,ccrew,depr,total
295.2522522522523,NaN,NaN,24006.72491955193,NaN,NaN
302.25825825825825,NaN,NaN,23734.019080128663,NaN,NaN
309.2642642642643,NaN,NaN,23470.996484276686,NaN,NaN
316.2702702702702,NaN,NaN,23217.099487346673,NaN,NaN
323.2762762762763,NaN,NaN,22971.814301537146,NaN,NaN
330.28228228228227,NaN,NaN,22734.666664273387,NaN,NaN
337.2882882882883,NaN,NaN,22505.218017795352,NaN,NaN
344.2942942942943,NaN,NaN,22283.062130196715,NaN,NaN
351.3003003003003,NaN,NaN,22067.82209890929,NaN,NaN
358.30630630630634,NaN,NaN,21859.14768653966,NaN,NaN
365.3123123123123,NaN,NaN,21656.712946382067,NaN,NaN
372.3183183183183,NaN,NaN,21460.214101129237,NaN,NaN
379.3243243243243,NaN,NaN,21269.367643499652,NaN,NaN
386.33033033033036,NaN,NaN,21083.908631873936,NaN,NaN
393.33633633633633,NaN,NaN,20903.589157726456,NaN,NaN
400.3423423423423,NaN,NaN,20728.176964768285,NaN,NaN
407.34834834834834,NaN,NaN,20557.45420237714,NaN,NaN
414.35435435435437,NaN,NaN,20391.216298158528,NaN,NaN
421.3603603603604,NaN,NaN,20229.270936420624,NaN,NaN
428.3663663663663,NaN,NaN,20071.437131008923,NaN,NaN
435.3723723723724,NaN,NaN,19917.544382375952,NaN,NaN
442.37837837837833,NaN,NaN,19767.431909994113,NaN,NaN
449.3843843843844,NaN,NaN,19620.947952284743,NaN,NaN
456.3903903903904,NaN,NaN,19477.9491271598,NaN,NaN
463.39639639639637,NaN,NaN,19338.29984707375,NaN,NaN
470.4024024024024,NaN,NaN,19201.871783181232,NaN,NaN
477.4084084084085,NaN,NaN,19068.54337380464,NaN,NaN
484.41441441441435,NaN,NaN,18938.1993729481,NaN,NaN
491.42042042042044,NaN,NaN,18810.73043506037,NaN,NaN
498.4264264264264,NaN,NaN,18686.032732658645,NaN,NaN
505.43243243243245,NaN,NaN,18564.00760378534,NaN,NaN
512.4384384384385,NaN,NaN,18444.561226587055,NaN,NaN
519.4444444444445,NaN,NaN,18327.604318585207,NaN,NaN
526.4504504504504,NaN,NaN,18213.051858455623,NaN,NaN
533.4564564564565,NaN,NaN,18100.822828353776,NaN,NaN
540.4624624624624,NaN,NaN,17990.839975017472,NaN,NaN
547.4684684684685,NaN,NaN,17883.029588051813,NaN,NaN
554.4744744744744,NaN,NaN,17777.321293955636,NaN,NaN
561.4804804804805,NaN,NaN,17673.647864586088,NaN,NaN
568.4864864864866,NaN,NaN,17571.945038881157,NaN,NaN
575.4924924924924,NaN,NaN,17472.151356769482,NaN,NaN
582.4984984984985,NaN,NaN,17374.20800429554,NaN,NaN
589.5045045045046,NaN,NaN,17278.058669076556,NaN,NaN
596.5105105105105,NaN,NaN,17183.649405286775,NaN,NaN
603.5165165165165,NaN,NaN,17090.928507436067,NaN,NaN
610.5225225225225,NaN,NaN,16999.846392274336,NaN,NaN
617.5285285285286,NaN,NaN,16910.35548821077,NaN,NaN
624.5345345345346,NaN,NaN,16822.41013168981,NaN,NaN
631.5405405405404,NaN,NaN,16735.96647001255,NaN,NaN
638.5465465465466,NaN,NaN,16650.98237013534,NaN,NaN
645.5525525525526,NaN,NaN,16567.417333016318,NaN,NaN
652.5585585585585,NaN,NaN,16485.232413115347,NaN,NaN
659.5645645645645,NaN,NaN,16404.390142685243,NaN,NaN
666.5705705705706,NaN,NaN,16324.85446052105,NaN,NaN
673.5765765765766,NaN,NaN,16246.590644860506,NaN,NaN
680.5825825825826,NaN,NaN,16169.565250153044,NaN,NaN
687.5885885885886,NaN,NaN,16093.746047436685,NaN,NaN
694.5945945945946,NaN,NaN,16019.101968081997,NaN,NaN
701.6006006006006,NaN,NaN,15945.603050681035,NaN,NaN
708.6066066066065,NaN,NaN,15873.22039087537,NaN,NaN
715.6126126126127,NaN,NaN,15801.926093933322,NaN,NaN
722.6186186186186,NaN,NaN,15731.693229900002,NaN,NaN
729.6246246246246,NaN,NaN,15662.49579115692,NaN,NaN
736.6306306306307,NaN,NaN,15594.308652239859,NaN,NaN
743.6366366366366,NaN,NaN,15527.107531774249,NaN,NaN
750.6426426426426,NaN,NaN,15460.868956397637,NaN,NaN
757.6486486486486,NaN,NaN,15395.57022654779,NaN,NaN
764.6546546546547,NaN,NaN,15331.189384003597,NaN,NaN
771.6606606606607,NaN,NaN,15267.705181073581,NaN,NaN
778.6666666666666,NaN,NaN,15205.097051334233,NaN,NaN
785.6726726726727,NaN,NaN,15143.345081826865,NaN,NaN
792.6786786786788,NaN,NaN,15082.429986627909,NaN,NaN
799.6846846846846,NaN,NaN,15022.333081713206,NaN,NaN
806.6906906906906,NaN,NaN,14963.036261042098,NaN,NaN
813.6966966966967,NaN,NaN,14904.521973792102,NaN,NaN
820.7027027027027,NaN,NaN,14846.773202679202,NaN,NaN
827.7087087087087,NaN,NaN,14789.773443303277,NaN,NaN
834.7147147147147,NaN,NaN,14733.506684461812,NaN,NaN
841.7207207207208,NaN,NaN,14677.957389378678,NaN,NaN
848.7267267267267,NaN,NaN,14623.11047779836,NaN,NaN
855.7327327327326,NaN,NaN,14568.951308898591,NaN,NaN
862.7387387387387,NaN,NaN,14515.46566497787,NaN,NaN
869.7447447447448,NaN,NaN,14462.639735876475,NaN,NaN
876.7507507507509,NaN,NaN,14410.460104092437,NaN,NaN
883.7567567567567,NaN,NaN,14358.913730556133,NaN,NaN
890.7627627627628,NaN,NaN,14307.987941029347,NaN,NaN
897.7687687687688,NaN,NaN,14257.670413096594,NaN,NaN
904.7747747747748,NaN,NaN,14207.949163718653,NaN,NaN
911.7807807807808,131527.9454098978,22577.598534887482,14158.81253731964,109657.34525797359,277921.7017400785
918.7867867867867,128733.60589271788,22434.037250545916,14110.249194380973,107977.9679265602,273255.86026420497
925.7927927927927,126050.1648584877,22294.376153431942,14062.248100516821,106349.25648817347,268756.04560060997
932.7987987987988,123471.59333606009,22158.42855690732,14014.798516007291,104769.02608332007,264413.8464922948
939.8048048048048,120992.27701284799,22026.02005919253,13967.889985766862,103235.21709858443,260221.40415639183
946.810810810811,118606.97369205266,21896.98732107552,13921.51232972678,101745.88079699347,256171.35413984844
953.816816816817,116310.78581987755,21771.177256877512,13875.655633611517,100299.17321155492,252256.79192192148
960.8228228228227,114099.13013297485,21648.446153899993,13830.310240090159,98893.34595809286,248471.23248505787
